"Step","Name: ppo_me_neg30p10 - Training/objective_proportion","Name: ppo_me_neg30p10 - Training/objective_proportion__MIN","Name: ppo_me_neg30p10 - Training/objective_proportion__MAX","Name: ppo_me_neg30p100 - Training/objective_proportion","Name: ppo_me_neg30p100 - Training/objective_proportion__MIN","Name: ppo_me_neg30p100 - Training/objective_proportion__MAX","Name: ppo_me30 - Training/objective_proportion","Name: ppo_me30 - Training/objective_proportion__MIN","Name: ppo_me30 - Training/objective_proportion__MAX"
"162","0.04294478527607363","0.030674846625766878","0.06134969325153377","0.07157464212678938","0.06748466257668712","0.07361963190184052","0.0408997955010225","0.036809815950920255","0.049079754601226995"
"163","0.0426829268292683","0.030487804878048787","0.06097560975609759","0.07113821138211383","0.06707317073170732","0.07317073170731711","0.04065040650406505","0.03658536585365855","0.04878048780487805"
"164","0.04444444444444445","0.03636363636363636","0.060606060606060635","0.07070707070707072","0.06666666666666667","0.07272727272727277","0.040404040404040414","0.036363636363636376","0.048484848484848485"
"165","0.04417670682730925","0.03614457831325301","0.060240963855421714","0.07028112449799198","0.06626506024096386","0.07228915662650606","0.04016064257028113","0.036144578313253024","0.04819277108433735"
"166","0.04391217564870261","0.03592814371257485","0.05988023952095811","0.06986027944111778","0.0658682634730539","0.07185628742514974","0.03992015968063873","0.03592814371257486","0.04790419161676647"
"167","0.04365079365079366","0.03571428571428571","0.05952380952380955","0.06944444444444446","0.06547619047619048","0.07142857142857147","0.03968253968253969","0.035714285714285726","0.04761904761904762"
"168","0.04536489151873768","0.035502958579881665","0.05917159763313612","0.06903353057199213","0.0650887573964497","0.07100591715976336","0.03944773175542408","0.03550295857988167","0.04733727810650888"
"169","0.04509803921568628","0.03529411764705883","0.05882352941176473","0.06862745098039218","0.06470588235294118","0.07058823529411769","0.03921568627450981","0.03529411764705884","0.04705882352941177"
"170","0.044834307992202733","0.03508771929824562","0.058479532163742715","0.06822612085769982","0.06432748538011697","0.07017543859649127","0.038986354775828465","0.035087719298245626","0.046783625730994156"
"171","0.044573643410852716","0.034883720930232565","0.05813953488372096","0.07170542635658916","0.06976744186046513","0.0755813953488372","0.038759689922480633","0.03488372093023257","0.04651162790697675"
"172","0.044315992292870914","0.034682080924855495","0.05780346820809251","0.07321772639691716","0.06936416184971099","0.07514450867052028","0.03853564547206167","0.0346820809248555","0.04624277456647399"
"173","0.04406130268199234","0.03448275862068966","0.05747126436781612","0.0727969348659004","0.06896551724137932","0.07471264367816097","0.03831417624521074","0.03448275862068967","0.04597701149425288"
"174","0.04380952380952382","0.034285714285714294","0.05714285714285717","0.07238095238095239","0.06857142857142859","0.07428571428571433","0.038095238095238106","0.0342857142857143","0.04571428571428572"
"175","0.04356060606060607","0.0340909090909091","0.056818181818181844","0.07196969696969699","0.0681818181818182","0.07386363636363641","0.037878787878787894","0.03409090909090911","0.04545454545454546"
"176","0.043314500941619594","0.033898305084745776","0.056497175141242965","0.07344632768361585","0.06779661016949155","0.07909604519774016","0.0376647834274953","0.03389830508474578","0.04519774011299436"
"177","0.043071161048689154","0.03370786516853934","0.0561797752808989","0.07303370786516857","0.06741573033707868","0.07865168539325848","0.037453183520599266","0.033707865168539346","0.04494382022471911"
"178","0.04283054003724396","0.03351955307262571","0.05586592178770952","0.07262569832402237","0.06703910614525142","0.07821229050279335","0.037243947858473014","0.03351955307262572","0.044692737430167606"
"179","0.042592592592592605","0.03333333333333335","0.05555555555555558","0.07222222222222224","0.0666666666666667","0.07777777777777783","0.037037037037037056","0.033333333333333354","0.04444444444444445"
"180","0.042357274401473306","0.033149171270718245","0.05524861878453041","0.07182320441988953","0.06629834254143649","0.0773480662983426","0.036832412523020275","0.03314917127071825","0.04419889502762432"
"181","0.042124542124542134","0.03296703296703298","0.05494505494505497","0.07142857142857145","0.06593406593406596","0.07692307692307697","0.036630036630036646","0.03296703296703299","0.043956043956043966"
"182","0.041894353369763215","0.032786885245901655","0.054644808743169425","0.07103825136612024","0.06557377049180331","0.0765027322404372","0.03642987249544628","0.03278688524590166","0.043715846994535526"
"183","0.04166666666666668","0.032608695652173926","0.05434782608695655","0.0706521739130435","0.06521739130434785","0.07608695652173918","0.03623188405797103","0.03260869565217393","0.04347826086956522"
"184","0.041441441441441455","0.03243243243243245","0.05405405405405408","0.07027027027027029","0.0648648648648649","0.07567567567567572","0.03603603603603605","0.032432432432432455","0.043243243243243246"
"185","0.04121863799283155","0.032258064516129045","0.053763440860215075","0.06989247311827958","0.06451612903225809","0.07526881720430112","0.03584229390681005","0.03225806451612905","0.043010752688172046"
"186","0.04099821746880571","0.032085561497326213","0.053475935828877025","0.06951871657754012","0.06417112299465243","0.07486631016042786","0.03565062388591802","0.03208556149732622","0.04278074866310161"
"187","0.04078014184397164","0.03191489361702129","0.05319148936170215","0.07092198581560286","0.06382978723404258","0.07446808510638303","0.035460992907801435","0.031914893617021295","0.04255319148936171"
"188","0.040564373897707236","0.03174603174603176","0.05291005291005293","0.07054673721340389","0.06349206349206352","0.07407407407407413","0.03527336860670196","0.031746031746031765","0.04232804232804233"
"189","0.040350877192982464","0.03157894736842107","0.05263157894736844","0.07017543859649124","0.06315789473684214","0.07368421052631584","0.03508771929824563","0.031578947368421074","0.04210526315789474"
"190","0.04013961605584643","0.03141361256544504","0.0523560209424084","0.06980802792321118","0.06282722513089008","0.07329842931937178","0.0349040139616056","0.031413612565445045","0.041884816753926704"
"191","0.039930555555555566","0.031250000000000014","0.052083333333333356","0.06944444444444446","0.06250000000000003","0.07291666666666671","0.03472222222222224","0.03125000000000002","0.04166666666666667"
"192","0.03972366148531953","0.031088082901554417","0.0518134715025907","0.06908462867012093","0.062176165803108835","0.07253886010362699","0.03454231433506046","0.031088082901554424","0.04145077720207254"
"193","0.03951890034364262","0.030927835051546403","0.051546391752577345","0.07044673539518902","0.06701030927835054","0.0721649484536083","0.03436426116838489","0.03092783505154641","0.041237113402061855"
"194","0.03931623931623932","0.03076923076923078","0.05128205128205131","0.0717948717948718","0.07179487179487178","0.07179487179487185","0.0341880341880342","0.03076923076923079","0.041025641025641026"
"195","0.03911564625850341","0.030612244897959197","0.051020408163265335","0.07142857142857144","0.07142857142857141","0.07142857142857148","0.035714285714285726","0.030612244897959204","0.04081632653061224"
"196","0.038917089678511006","0.030456852791878184","0.05076142131979698","0.07106598984771574","0.07106598984771571","0.07106598984771578","0.03553299492385788","0.03045685279187819","0.04060913705583756"
"197","0.03872053872053873","0.030303030303030314","0.05050505050505053","0.07070707070707073","0.07070707070707069","0.07070707070707076","0.035353535353535366","0.03030303030303032","0.0404040404040404"
"198","0.03852596314907874","0.030150753768844234","0.05025125628140706","0.07035175879396986","0.07035175879396983","0.0703517587939699","0.03517587939698493","0.03015075376884424","0.04020100502512562"
"199","0.03833333333333334","0.030000000000000013","0.050000000000000024","0.07000000000000002","0.06999999999999998","0.07000000000000005","0.03500000000000001","0.03000000000000002","0.039999999999999994"
"200","0.03814262023217248","0.02985074626865673","0.04975124378109455","0.06965174129353234","0.06965174129353231","0.06965174129353238","0.03482587064676618","0.029850746268656737","0.039800995024875614"
"201","0.03960396039603961","0.029702970297029715","0.04950495049504953","0.07095709570957097","0.06930693069306933","0.07425742574257423","0.03465346534653466","0.029702970297029722","0.0396039603960396"
"202","0.0394088669950739","0.02955665024630543","0.04926108374384239","0.07060755336617407","0.06896551724137932","0.07389162561576351","0.036124794745484405","0.029556650246305438","0.039408866995073906"
"203","0.03921568627450981","0.029411764705882366","0.049019607843137275","0.07026143790849673","0.06862745098039216","0.07352941176470584","0.035947712418300665","0.029411764705882373","0.03921568627450982"
"204","0.039024390243902446","0.02926829268292684","0.04878048780487807","0.07154471544715447","0.06829268292682927","0.07804878048780484","0.035772357723577244","0.02926829268292685","0.03902439024390245"
"205","0.03883495145631068","0.02912621359223302","0.04854368932038837","0.07119741100323625","0.0679611650485437","0.07766990291262131","0.03559870550161812","0.029126213592233028","0.03883495145631069"
"206","0.04025764895330113","0.028985507246376822","0.04830917874396137","0.07407407407407407","0.0676328502415459","0.08212560386473425","0.035426731078905","0.02898550724637683","0.038647342995169094"
"207","0.04006410256410257","0.028846153846153858","0.0480769230769231","0.07371794871794872","0.06730769230769232","0.08173076923076918","0.03525641025641026","0.028846153846153865","0.03846153846153847"
"208","0.03987240829346093","0.028708133971291877","0.04784688995215313","0.07336523125996812","0.06698564593301437","0.08133971291866024","0.03508771929824562","0.028708133971291884","0.0382775119617225"
"209","0.03968253968253969","0.02857142857142858","0.04761904761904764","0.07301587301587302","0.06666666666666668","0.0809523809523809","0.03492063492063493","0.028571428571428588","0.038095238095238106"
"210","0.03949447077409163","0.02843601895734598","0.04739336492890997","0.0726698262243286","0.06635071090047395","0.08056872037914686","0.03475513428120063","0.028436018957345988","0.03791469194312797"
"211","0.03930817610062893","0.028301886792452838","0.047169811320754734","0.07232704402515723","0.06603773584905662","0.08018867924528296","0.034591194968553465","0.028301886792452845","0.037735849056603786"
"212","0.03912363067292645","0.02816901408450705","0.046948356807511755","0.07198748043818466","0.06572769953051645","0.0798122065727699","0.03442879499217528","0.028169014084507057","0.037558685446009404"
"213","0.038940809968847356","0.0280373831775701","0.04672897196261684","0.07165109034267914","0.06542056074766357","0.07943925233644854","0.03426791277258568","0.028037383177570107","0.037383177570093476"
"214","0.03875968992248063","0.027906976744186053","0.046511627906976764","0.07131782945736435","0.06511627906976747","0.07906976744186041","0.03410852713178295","0.02790697674418606","0.037209302325581416"
"215","0.04012345679012346","0.027777777777777783","0.050925925925925944","0.07098765432098768","0.06481481481481484","0.07870370370370365","0.03395061728395063","0.02777777777777779","0.037037037037037056"
"216","0.03993855606758833","0.02764976958525346","0.05069124423963135","0.07066052227342552","0.06451612903225809","0.07834101382488474","0.03533026113671276","0.02764976958525347","0.041474654377880185"
"217","0.039755351681957186","0.02752293577981652","0.05045871559633029","0.0703363914373089","0.06422018348623856","0.07798165137614674","0.03516819571865445","0.027522935779816526","0.04128440366972477"
"218","0.03957382039573821","0.027397260273972608","0.05022831050228312","0.07305936073059363","0.06849315068493153","0.08219178082191776","0.03500761035007612","0.027397260273972615","0.04109589041095891"
"219","0.0393939393939394","0.02727272727272728","0.05000000000000002","0.07272727272727274","0.0681818181818182","0.08181818181818178","0.03484848484848486","0.027272727272727285","0.040909090909090916"
"220","0.03921568627450981","0.02714932126696833","0.049773755656108615","0.07390648567119157","0.06787330316742084","0.08597285067873299","0.03619909502262445","0.03167420814479639","0.0407239819004525"
"221","0.03903903903903905","0.027027027027027032","0.049549549549549564","0.0735735735735736","0.06756756756756759","0.08558558558558554","0.039039039039039054","0.03603603603603605","0.040540540540540564"
"222","0.03886397608370703","0.02690582959641256","0.049327354260089704","0.07324364723467863","0.0672645739910314","0.08520179372197305","0.03886397608370704","0.03587443946188342","0.04035874439461886"
"223","0.04017857142857143","0.02678571428571429","0.05357142857142859","0.07291666666666667","0.06696428571428573","0.08482142857142852","0.038690476190476206","0.035714285714285726","0.04017857142857145"
"224","0.04000000000000001","0.026666666666666672","0.05333333333333335","0.07259259259259261","0.06666666666666668","0.08444444444444439","0.038518518518518535","0.03555555555555557","0.04000000000000002"
"225","0.03982300884955753","0.026548672566371688","0.05309734513274338","0.07227138643067847","0.06637168141592921","0.08407079646017694","0.03834808259587022","0.03539823008849559","0.03982300884955754"
"226","0.03964757709251102","0.026431718061674016","0.05286343612334804","0.07342143906020558","0.06607929515418502","0.08810572687224665","0.038179148311306914","0.03524229074889869","0.03964757709251104"
"227","0.03947368421052633","0.02631578947368422","0.052631578947368446","0.07456140350877193","0.06578947368421058","0.08771929824561399","0.03801169590643277","0.035087719298245626","0.03947368421052634"
"228","0.03930131004366813","0.026200873362445424","0.052401746724890855","0.07569141193595341","0.06550218340611359","0.08733624454148467","0.03784570596797673","0.0349344978165939","0.039301310043668145"
"229","0.03913043478260871","0.02608695652173914","0.052173913043478286","0.07536231884057971","0.06521739130434788","0.08695652173913039","0.03768115942028987","0.03478260869565219","0.03913043478260872"
"230","0.038961038961038974","0.025974025974025983","0.05194805194805197","0.07503607503607504","0.06493506493506498","0.08658008658008653","0.037518037518037534","0.034632034632034646","0.03896103896103899"
"231","0.03879310344827588","0.02586206896551725","0.05172413793103451","0.07471264367816093","0.06465517241379315","0.08620689655172409","0.03735632183908048","0.03448275862068967","0.03879310344827589"
"232","0.038626609442060096","0.0257510729613734","0.05150214592274681","0.07439198855507868","0.06437768240343353","0.08583690987124458","0.03719599427753936","0.03433476394849787","0.03862660944206012"
"233","0.03846153846153847","0.02564102564102565","0.05128205128205131","0.07407407407407407","0.06410256410256415","0.08547008547008542","0.037037037037037056","0.0341880341880342","0.03846153846153849"
"234","0.03829787234042554","0.02553191489361703","0.05106382978723407","0.075177304964539","0.0638297872340426","0.08510638297872335","0.036879432624113494","0.03404255319148937","0.03829787234042556"
"235","0.03813559322033899","0.02542372881355933","0.05084745762711867","0.07485875706214688","0.06355932203389836","0.08474576271186435","0.036723163841807925","0.03389830508474577","0.03813559322033901"
"236","0.037974683544303806","0.02531645569620254","0.05063291139240509","0.0759493670886076","0.06329113924050637","0.0886075949367088","0.03656821378340367","0.03375527426160338","0.037974683544303826"
